n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
80	20	0.2	0.8	bsln	236	236	166	236	236	171	92	236	99	236	198	226	236	232	189	177	236	217	236	236	236	236	236	115	236	137	236	27	209
80	20	0.2	0.8	sig2	166	166	166	166	166	101	25	166	31	166	128	156	166	162	119	107	166	147	166	166	166	166	166	45	166	67	166	0	166
80	20	0.2	0.8	big2	236	236	209	236	236	236	233	236	234	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	209
80	20	0.2	0.8	s2or	236	236	166	236	236	236	233	236	234	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	193	209
160	20	0.2	0.8	raw	1000	435	673	670	952	563	131	1000	138	1000	637	771	1000	837	601	568	1000	681	982	179	952	307	952	219	952	245	952	28	924
160	20	0.2	0.8	sig1	435	435	279	434	431	315	95	435	99	435	341	386	435	402	330	315	435	362	433	179	431	297	431	150	431	167	431	23	408
160	20	0.2	0.8	bsln	431	431	279	431	431	311	95	431	99	431	337	382	431	398	326	311	431	358	429	179	431	297	431	150	431	167	431	23	408
160	20	0.2	0.8	sig2	279	279	279	279	279	159	1	279	2	279	185	230	279	246	174	159	279	206	277	109	279	222	279	12	279	21	279	0	279
160	20	0.2	0.8	big2	431	431	408	431	431	431	426	431	427	431	431	431	431	431	431	431	431	431	431	423	431	420	431	431	431	431	431	431	408
160	20	0.2	0.8	s2or	431	431	279	431	431	431	373	431	376	431	431	431	431	431	431	431	431	431	431	349	431	354	431	417	431	425	431	302	408
320	20	0.2	0.8	raw	1000	690	673	841	987	562	66	1000	70	1000	601	719	1000	754	587	550	1000	621	983	14	987	33	987	157	987	174	987	27	960
320	20	0.2	0.8	sig1	690	690	451	690	683	435	59	690	63	690	463	532	690	555	451	426	690	476	680	14	683	33	683	135	683	151	683	26	657
320	20	0.2	0.8	bsln	683	683	451	683	683	428	59	683	63	683	456	525	683	548	444	419	683	469	673	14	683	33	683	135	683	151	683	26	657
320	20	0.2	0.8	sig2	451	451	451	451	451	196	0	451	0	451	224	293	451	316	212	187	451	237	441	13	451	30	451	0	451	0	451	0	451
320	20	0.2	0.8	big2	683	683	657	683	683	683	677	683	679	683	683	683	683	683	683	683	683	683	683	657	683	657	683	683	683	683	683	683	657
320	20	0.2	0.8	s2or	683	683	451	683	683	683	510	683	514	683	683	683	683	683	683	683	683	683	683	452	683	454	683	586	683	602	683	477	657
20	40	0.2	0.8	raw	1000	95	945	897	737	349	496	459	870	810	959	880	992	1000	679	648	923	1000	992	737	736	737	737	488	736	737	737	58	679
20	40	0.2	0.8	sig1	95	95	91	90	89	83	88	86	90	89	92	90	93	95	89	88	90	95	93	89	89	89	89	88	88	89	89	40	49
20	40	0.2	0.8	bsln	89	89	87	89	89	83	88	86	89	89	89	89	89	89	89	88	89	89	89	89	89	89	89	88	88	89	89	40	49
20	40	0.2	0.8	sig2	87	87	87	87	87	81	86	84	87	87	87	87	87	87	87	86	87	87	87	87	87	87	87	86	86	87	87	38	49
20	40	0.2	0.8	big2	89	89	87	89	89	87	89	88	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	88	89	89	89	49
20	40	0.2	0.8	s2or	89	89	87	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	87
40	40	0.2	0.8	raw	1000	148	945	861	823	322	310	579	510	845	809	820	1000	992	549	515	983	971	975	823	823	823	823	343	823	742	823	30	793
40	40	0.2	0.8	sig1	148	148	141	144	144	110	107	139	127	144	143	143	148	147	136	130	144	144	144	144	144	144	144	110	144	143	144	24	120
40	40	0.2	0.8	bsln	144	144	137	144	144	110	107	139	127	144	143	143	144	144	136	130	144	144	144	144	144	144	144	110	144	143	144	24	120
40	40	0.2	0.8	sig2	137	137	137	137	137	103	100	132	120	137	136	136	137	137	129	123	137	137	137	137	137	137	137	103	137	136	137	17	120
40	40	0.2	0.8	big2	144	144	137	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	120
40	40	0.2	0.8	s2or	144	144	137	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	137
80	40	0.2	0.8	raw	1000	237	945	836	890	289	144	802	202	919	582	719	1000	923	425	396	1000	764	954	760	890	890	890	182	890	384	890	12	878
80	40	0.2	0.8	sig1	237	237	225	236	236	134	96	231	115	235	201	220	237	234	173	163	237	226	235	236	236	236	236	111	236	161	236	7	229
80	40	0.2	0.8	bsln	236	236	224	236	236	134	96	231	115	235	201	220	236	234	173	163	236	226	235	236	236	236	236	111	236	161	236	7	229
80	40	0.2	0.8	sig2	224	224	224	224	224	122	84	219	103	223	189	208	224	222	161	151	224	214	223	224	224	224	224	99	224	149	224	2	222
80	40	0.2	0.8	big2	236	236	231	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	229
80	40	0.2	0.8	s2or	236	236	224	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	229	231
160	40	0.2	0.8	raw	1000	435	945	859	957	272	62	985	76	997	434	619	1000	774	343	325	1000	538	938	633	957	928	957	103	957	157	957	8	949
160	40	0.2	0.8	sig1	435	435	418	435	435	179	49	434	59	435	261	339	435	385	212	205	435	305	429	435	435	435	435	79	435	115	435	7	428
160	40	0.2	0.8	bsln	435	435	418	435	435	179	49	434	59	435	261	339	435	385	212	205	435	305	429	435	435	435	435	79	435	115	435	7	428
160	40	0.2	0.8	sig2	418	418	418	418	418	162	32	417	42	418	244	322	418	368	195	188	418	288	412	418	418	418	418	62	418	98	418	0	418
160	40	0.2	0.8	big2	435	435	428	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	428
160	40	0.2	0.8	s2or	435	435	418	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	425	428
320	40	0.2	0.8	raw	1000	690	945	932	994	259	25	1000	29	1000	334	513	1000	614	299	275	1000	386	907	428	994	719	994	52	994	68	994	3	991
320	40	0.2	0.8	sig1	690	690	654	690	690	215	22	690	26	690	276	389	690	461	249	228	690	306	643	428	690	665	690	44	690	58	690	3	687
320	40	0.2	0.8	bsln	690	690	654	690	690	215	22	690	26	690	276	389	690	461	249	228	690	306	643	428	690	665	690	44	690	58	690	3	687
320	40	0.2	0.8	sig2	654	654	654	654	654	179	1	654	3	654	240	353	654	425	213	192	654	270	607	402	654	637	654	13	654	23	654	0	654
320	40	0.2	0.8	big2	690	690	687	690	690	690	688	690	688	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	687
320	40	0.2	0.8	s2or	690	690	654	690	690	690	675	690	677	690	690	690	690	690	690	690	690	690	690	680	690	682	690	685	690	689	690	657	687
20	80	0.2	0.8	raw	1000	95	1000	999	738	203	532	241	987	688	994	828	933	1000	630	604	774	1000	987	738	738	738	738	492	733	738	735	56	682
20	80	0.2	0.8	sig1	95	95	95	95	90	74	89	80	92	90	92	90	90	95	90	90	90	95	91	90	90	90	90	90	85	90	87	46	44
20	80	0.2	0.8	bsln	90	90	90	90	90	74	89	80	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	85	90	87	46	44
20	80	0.2	0.8	sig2	90	90	90	90	90	74	89	80	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	85	90	87	46	44
20	80	0.2	0.8	big2	90	90	90	90	90	80	89	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	85	90	87	90	44
20	80	0.2	0.8	s2or	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
40	80	0.2	0.8	raw	1000	148	1000	996	822	159	279	233	717	613	869	736	960	1000	438	412	798	1000	965	822	822	822	822	282	822	821	822	17	805
40	80	0.2	0.8	sig1	148	148	148	148	144	92	117	110	144	143	144	144	144	148	135	133	144	148	144	144	144	144	144	117	144	144	144	17	127
40	80	0.2	0.8	bsln	144	144	144	144	144	92	117	110	144	143	144	144	144	144	135	133	144	144	144	144	144	144	144	117	144	144	144	17	127
40	80	0.2	0.8	sig2	144	144	144	144	144	92	117	110	144	143	144	144	144	144	135	133	144	144	144	144	144	144	144	117	144	144	144	17	127
40	80	0.2	0.8	big2	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	127
40	80	0.2	0.8	s2or	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144
80	80	0.2	0.8	raw	1000	237	1000	994	891	95	91	258	220	574	532	555	994	976	243	224	915	887	903	891	891	891	891	104	891	564	891	5	886
80	80	0.2	0.8	sig1	237	237	237	237	236	71	69	145	129	221	210	216	236	236	140	132	236	235	235	236	236	236	236	77	236	217	236	5	231
80	80	0.2	0.8	bsln	236	236	236	236	236	71	69	145	129	221	210	216	236	236	140	132	236	235	235	236	236	236	236	77	236	217	236	5	231
80	80	0.2	0.8	sig2	236	236	236	236	236	71	69	145	129	221	210	216	236	236	140	132	236	235	235	236	236	236	236	77	236	217	236	5	231
80	80	0.2	0.8	big2	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	231
80	80	0.2	0.8	s2or	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
160	80	0.2	0.8	raw	1000	435	1000	988	958	76	28	451	56	695	256	390	1000	748	142	131	1000	451	803	893	958	958	958	48	958	131	958	0	958
160	80	0.2	0.8	sig1	435	435	435	435	435	63	25	307	47	396	191	273	435	406	111	104	435	304	421	435	435	435	435	41	435	104	435	0	435
160	80	0.2	0.8	bsln	435	435	435	435	435	63	25	307	47	396	191	273	435	406	111	104	435	304	421	435	435	435	435	41	435	104	435	0	435
160	80	0.2	0.8	sig2	435	435	435	435	435	63	25	307	47	396	191	273	435	406	111	104	435	304	421	435	435	435	435	41	435	104	435	0	435
160	80	0.2	0.8	big2	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
160	80	0.2	0.8	s2or	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
320	80	0.2	0.8	raw	1000	690	1000	998	995	59	7	816	10	925	119	225	1000	413	83	80	1000	173	721	854	995	995	995	15	995	26	995	0	995
320	80	0.2	0.8	sig1	690	690	690	690	690	57	7	612	10	661	112	200	690	341	78	76	690	159	551	690	690	690	690	15	690	26	690	0	690
320	80	0.2	0.8	bsln	690	690	690	690	690	57	7	612	10	661	112	200	690	341	78	76	690	159	551	690	690	690	690	15	690	26	690	0	690
320	80	0.2	0.8	sig2	690	690	690	690	690	57	7	612	10	661	112	200	690	341	78	76	690	159	551	690	690	690	690	15	690	26	690	0	690
320	80	0.2	0.8	big2	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
320	80	0.2	0.8	s2or	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
20	160	0.2	0.8	raw	1000	95	1000	1000	738	126	539	139	1000	622	1000	774	851	1000	597	578	675	1000	984	738	738	738	738	470	734	738	734	50	688
20	160	0.2	0.8	sig1	95	95	95	95	90	73	90	76	95	90	95	90	90	95	90	90	90	95	90	90	90	90	90	90	86	90	86	47	43
20	160	0.2	0.8	bsln	90	90	90	90	90	73	90	76	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	86	90	86	47	43
20	160	0.2	0.8	sig2	90	90	90	90	90	73	90	76	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	86	90	86	47	43
20	160	0.2	0.8	big2	90	90	90	90	90	79	90	81	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	86	90	86	90	43
20	160	0.2	0.8	s2or	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
40	160	0.2	0.8	raw	1000	148	1000	1000	822	75	273	87	932	451	971	623	811	1000	368	350	553	1000	941	822	822	822	822	250	822	822	822	10	812
40	160	0.2	0.8	sig1	148	148	148	148	144	66	132	75	144	143	145	144	144	148	143	140	144	148	144	144	144	144	144	130	144	144	144	9	135
40	160	0.2	0.8	bsln	144	144	144	144	144	66	132	75	144	143	144	144	144	144	143	140	144	144	144	144	144	144	144	130	144	144	144	9	135
40	160	0.2	0.8	sig2	144	144	144	144	144	66	132	75	144	143	144	144	144	144	143	140	144	144	144	144	144	144	144	130	144	144	144	9	135
40	160	0.2	0.8	big2	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	135
40	160	0.2	0.8	s2or	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144
80	160	0.2	0.8	raw	1000	237	1000	1000	891	34	77	57	378	260	587	387	801	995	147	140	458	995	812	891	891	891	891	78	891	874	891	1	890
80	160	0.2	0.8	sig1	237	237	237	237	236	34	69	53	201	170	234	205	236	236	116	111	219	236	236	236	236	236	236	69	236	236	236	1	235
80	160	0.2	0.8	bsln	236	236	236	236	236	34	69	53	201	170	234	205	236	236	116	111	219	236	236	236	236	236	236	69	236	236	236	1	235
80	160	0.2	0.8	sig2	236	236	236	236	236	34	69	53	201	170	234	205	236	236	116	111	219	236	236	236	236	236	236	69	236	236	236	1	235
80	160	0.2	0.8	big2	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	235
80	160	0.2	0.8	s2or	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
160	160	0.2	0.8	raw	1000	435	1000	1000	958	15	15	35	31	184	165	175	890	822	34	31	641	571	603	958	958	958	958	16	958	204	958	0	958
160	160	0.2	0.8	sig1	435	435	435	435	435	14	14	34	30	156	141	149	430	425	33	30	397	373	386	435	435	435	435	15	435	172	435	0	435
160	160	0.2	0.8	bsln	435	435	435	435	435	14	14	34	30	156	141	149	430	425	33	30	397	373	386	435	435	435	435	15	435	172	435	0	435
160	160	0.2	0.8	sig2	435	435	435	435	435	14	14	34	30	156	141	149	430	425	33	30	397	373	386	435	435	435	435	15	435	172	435	0	435
160	160	0.2	0.8	big2	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
160	160	0.2	0.8	s2or	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
320	160	0.2	0.8	raw	1000	690	1000	1000	995	3	1	67	2	192	28	54	992	284	12	11	976	75	350	982	995	995	995	1	995	11	995	0	995
320	160	0.2	0.8	sig1	690	690	690	690	690	3	1	64	2	181	26	52	689	264	11	10	686	72	320	690	690	690	690	1	690	10	690	0	690
320	160	0.2	0.8	bsln	690	690	690	690	690	3	1	64	2	181	26	52	689	264	11	10	686	72	320	690	690	690	690	1	690	10	690	0	690
320	160	0.2	0.8	sig2	690	690	690	690	690	3	1	64	2	181	26	52	689	264	11	10	686	72	320	690	690	690	690	1	690	10	690	0	690
320	160	0.2	0.8	big2	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
320	160	0.2	0.8	s2or	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
20	320	0.2	0.8	raw	1000	95	1000	1000	738	81	533	83	1000	580	1000	719	763	1000	583	556	604	1000	984	738	738	738	738	444	732	738	733	44	694
20	320	0.2	0.8	sig1	95	95	95	95	90	64	90	66	95	90	95	90	90	95	90	90	90	95	90	90	90	90	90	90	84	90	85	43	47
20	320	0.2	0.8	bsln	90	90	90	90	90	64	90	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	84	90	85	43	47
20	320	0.2	0.8	sig2	90	90	90	90	90	64	90	66	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	84	90	85	43	47
20	320	0.2	0.8	big2	90	90	90	90	90	78	90	79	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	84	90	85	90	47
20	320	0.2	0.8	s2or	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
40	320	0.2	0.8	raw	1000	148	1000	1000	822	38	262	40	999	345	999	517	638	1000	325	294	399	1000	923	822	822	822	822	204	822	822	822	7	815
40	320	0.2	0.8	sig1	148	148	148	148	144	38	136	40	147	144	147	144	144	148	143	140	144	148	144	144	144	144	144	129	144	144	144	7	137
40	320	0.2	0.8	bsln	144	144	144	144	144	38	136	40	144	144	144	144	144	144	143	140	144	144	144	144	144	144	144	129	144	144	144	7	137
40	320	0.2	0.8	sig2	144	144	144	144	144	38	136	40	144	144	144	144	144	144	143	140	144	144	144	144	144	144	144	129	144	144	144	7	137
40	320	0.2	0.8	big2	144	144	144	144	144	143	144	143	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	137
40	320	0.2	0.8	s2or	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144	144
80	320	0.2	0.8	raw	1000	237	1000	1000	891	6	52	7	676	125	813	240	447	1000	81	76	187	1000	720	891	891	891	891	42	891	891	891	0	891
80	320	0.2	0.8	sig1	237	237	237	237	236	6	51	7	236	115	236	188	227	237	76	72	162	237	236	236	236	236	236	42	236	236	236	0	236
80	320	0.2	0.8	bsln	236	236	236	236	236	6	51	7	236	115	236	188	227	236	76	72	162	236	236	236	236	236	236	42	236	236	236	0	236
80	320	0.2	0.8	sig2	236	236	236	236	236	6	51	7	236	115	236	188	227	236	76	72	162	236	236	236	236	236	236	42	236	236	236	0	236
80	320	0.2	0.8	big2	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
80	320	0.2	0.8	s2or	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236	236
160	320	0.2	0.8	raw	1000	435	1000	1000	958	0	3	1	69	34	174	71	331	944	10	10	98	915	360	958	958	958	958	3	958	603	958	0	958
160	320	0.2	0.8	sig1	435	435	435	435	435	0	3	1	68	34	166	69	286	435	10	10	95	435	303	435	435	435	435	3	435	398	435	0	435
160	320	0.2	0.8	bsln	435	435	435	435	435	0	3	1	68	34	166	69	286	435	10	10	95	435	303	435	435	435	435	3	435	398	435	0	435
160	320	0.2	0.8	sig2	435	435	435	435	435	0	3	1	68	34	166	69	286	435	10	10	95	435	303	435	435	435	435	3	435	398	435	0	435
160	320	0.2	0.8	big2	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
160	320	0.2	0.8	s2or	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
320	320	0.2	0.8	raw	1000	690	1000	1000	995	0	0	1	0	2	2	2	334	259	1	0	85	64	71	995	995	995	995	0	995	4	995	0	995
320	320	0.2	0.8	sig1	690	690	690	690	690	0	0	1	0	2	2	2	324	253	1	0	85	64	71	690	690	690	690	0	690	4	690	0	690
320	320	0.2	0.8	bsln	690	690	690	690	690	0	0	1	0	2	2	2	324	253	1	0	85	64	71	690	690	690	690	0	690	4	690	0	690
320	320	0.2	0.8	sig2	690	690	690	690	690	0	0	1	0	2	2	2	324	253	1	0	85	64	71	690	690	690	690	0	690	4	690	0	690
320	320	0.2	0.8	big2	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
320	320	0.2	0.8	s2or	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690	690
20	20	0.5	0.8	raw	1000	337	673	784	946	732	705	935	881	993	979	989	1000	1000	912	884	1000	1000	1000	946	946	946	946	753	927	932	946	240	706
20	20	0.5	0.8	sig1	337	337	225	327	334	298	294	330	333	337	336	337	337	337	330	333	337	337	337	334	334	334	334	323	315	333	334	179	155
20	20	0.5	0.8	bsln	334	334	225	327	334	298	294	328	331	334	333	334	334	334	328	331	334	334	334	334	334	334	334	323	315	333	334	179	155
20	20	0.5	0.8	sig2	225	225	225	225	225	213	205	224	223	225	224	225	225	225	223	223	225	225	225	225	225	225	225	214	224	224	225	70	155
20	20	0.5	0.8	big2	334	334	225	327	334	309	313	329	333	334	334	334	334	334	330	333	334	334	334	334	334	334	334	334	315	334	334	334	155
20	20	0.5	0.8	s2or	334	334	225	327	334	310	314	329	333	334	334	334	334	334	330	333	334	334	334	334	334	334	334	334	316	334	334	334	225
40	20	0.5	0.8	raw	1000	590	673	877	983	803	621	993	707	998	945	983	1000	992	891	865	1000	987	998	937	983	981	983	694	977	851	983	220	763
40	20	0.5	0.8	sig1	590	590	401	583	586	537	449	590	491	590	582	590	590	590	571	565	590	590	590	586	586	586	586	492	580	560	586	194	392
40	20	0.5	0.8	bsln	586	586	401	583	586	534	449	586	490	586	578	586	586	586	567	561	586	586	586	586	586	586	586	492	580	560	586	194	392
40	20	0.5	0.8	sig2	401	401	401	401	401	355	282	401	312	401	393	401	401	401	383	377	401	401	401	401	401	401	401	307	401	375	401	48	353
40	20	0.5	0.8	big2	586	586	440	583	586	580	568	586	579	586	586	586	586	586	585	585	586	586	586	586	586	586	586	586	580	586	586	586	392
40	20	0.5	0.8	s2or	586	586	401	583	586	580	568	586	579	586	586	586	586	586	585	585	586	586	586	586	586	586	586	586	580	586	586	547	440
80	20	0.5	0.8	raw	1000	887	673	970	990	837	496	1000	543	1000	906	961	1000	986	881	855	1000	939	1000	946	990	981	990	613	987	705	990	201	789
80	20	0.5	0.8	sig1	887	887	596	884	880	774	473	887	518	887	830	863	887	877	812	789	887	850	887	880	880	880	880	581	877	662	880	198	682
80	20	0.5	0.8	bsln	880	880	596	880	880	769	473	880	518	880	823	856	880	870	806	783	880	843	880	880	880	880	880	581	877	662	880	198	682
80	20	0.5	0.8	sig2	596	596	596	596	596	488	219	596	253	596	540	572	596	586	523	500	596	559	596	596	596	596	596	297	596	378	596	23	573
80	20	0.5	0.8	big2	880	880	705	880	880	877	850	880	861	880	879	880	880	880	879	879	880	880	880	880	880	880	880	880	877	880	880	880	682
80	20	0.5	0.8	s2or	880	880	596	880	880	877	850	880	861	880	879	880	880	880	879	879	880	880	880	880	880	880	880	880	877	880	880	771	705
160	20	0.5	0.8	raw	1000	995	673	1000	992	852	372	1000	384	1000	888	949	1000	970	873	849	1000	916	999	955	992	977	992	550	990	593	992	180	812
160	20	0.5	0.8	sig1	995	995	668	995	987	852	372	995	384	995	885	944	995	965	873	849	995	912	994	955	987	977	987	550	985	593	987	180	807
160	20	0.5	0.8	bsln	987	987	668	987	987	849	372	987	384	987	879	936	987	957	867	843	987	906	986	955	987	977	987	550	985	593	987	180	807
160	20	0.5	0.8	sig2	668	668	668	668	668	530	110	668	119	668	560	617	668	638	548	524	668	587	667	649	668	666	668	234	668	274	668	9	659
160	20	0.5	0.8	big2	987	987	816	987	987	987	944	987	946	987	987	987	987	987	987	987	987	987	987	986	987	985	987	987	985	987	987	987	807
160	20	0.5	0.8	s2or	987	987	668	987	987	987	930	987	933	987	987	987	987	987	987	987	987	987	987	974	987	979	987	984	985	987	987	839	816
320	20	0.5	0.8	raw	1000	1000	673	1000	992	844	283	1000	288	1000	866	942	1000	947	858	828	1000	885	996	949	992	970	992	472	992	487	992	182	810
320	20	0.5	0.8	sig1	1000	1000	673	1000	992	844	283	1000	288	1000	866	942	1000	947	858	828	1000	885	996	949	992	970	992	472	992	487	992	182	810
320	20	0.5	0.8	bsln	992	992	673	992	992	840	283	992	288	992	862	934	992	939	854	824	992	881	988	949	992	970	992	472	992	487	992	182	810
320	20	0.5	0.8	sig2	673	673	673	673	673	521	56	673	58	673	543	615	673	620	535	505	673	562	669	643	673	660	673	156	673	169	673	3	670
320	20	0.5	0.8	big2	992	992	813	992	992	992	920	992	920	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	992	810
320	20	0.5	0.8	s2or	992	992	673	992	992	992	900	992	903	992	992	992	992	992	992	992	992	992	992	979	992	983	992	989	992	991	992	852	813
20	40	0.5	0.8	raw	1000	337	945	975	951	606	765	722	963	946	993	969	999	1000	876	864	982	1000	999	951	949	951	951	774	927	951	944	211	740
20	40	0.5	0.8	sig1	337	337	308	335	336	288	325	312	337	335	337	337	337	337	331	333	337	337	337	336	335	336	336	334	312	336	329	186	150
20	40	0.5	0.8	bsln	336	336	308	335	336	288	325	312	336	334	336	336	336	336	330	332	336	336	336	336	335	336	336	334	312	336	329	186	150
20	40	0.5	0.8	sig2	308	308	308	308	308	278	304	297	308	308	308	308	308	308	307	308	308	308	308	308	308	308	308	306	297	308	307	158	150
20	40	0.5	0.8	big2	336	336	308	335	336	301	327	314	336	334	336	336	336	336	330	332	336	336	336	336	335	336	336	336	312	336	329	336	150
20	40	0.5	0.8	s2or	336	336	308	335	336	318	329	323	336	334	336	336	336	336	331	332	336	336	336	336	335	336	336	336	323	336	330	336	308
40	40	0.5	0.8	raw	1000	590	945	979	990	657	633	870	819	971	953	958	1000	1000	845	822	1000	999	1000	990	990	990	990	683	980	952	989	184	806
40	40	0.5	0.8	sig1	590	590	551	588	589	494	484	576	557	588	587	587	590	590	565	558	590	590	590	589	589	589	589	510	579	586	588	179	410
40	40	0.5	0.8	bsln	589	589	551	588	589	494	484	575	556	587	586	586	589	589	564	557	589	589	589	589	589	589	589	510	579	586	588	179	410
40	40	0.5	0.8	sig2	551	551	551	551	551	464	453	538	519	550	548	549	551	551	527	520	551	551	551	551	551	551	551	472	547	548	551	141	410
40	40	0.5	0.8	big2	589	589	551	588	589	577	578	588	588	588	589	588	589	589	588	588	589	589	589	589	589	589	589	589	579	589	588	589	410
40	40	0.5	0.8	s2or	589	589	551	588	589	581	582	588	588	588	589	588	589	589	588	588	589	589	589	589	589	589	589	589	583	589	588	589	551
80	40	0.5	0.8	raw	1000	887	945	999	997	707	502	973	611	994	888	944	1000	992	815	793	1000	964	996	995	997	997	997	595	994	788	997	142	855
80	40	0.5	0.8	sig1	887	887	839	887	886	675	491	878	592	886	825	863	887	884	766	745	887	871	886	886	886	886	886	577	883	740	886	141	745
80	40	0.5	0.8	bsln	886	886	839	886	886	675	491	877	592	885	824	862	886	883	765	744	886	870	885	886	886	886	886	577	883	740	886	141	745
80	40	0.5	0.8	sig2	839	839	839	839	839	631	452	830	551	838	777	815	839	836	719	698	839	823	838	839	839	839	839	530	839	693	839	101	738
80	40	0.5	0.8	big2	886	886	846	886	886	883	877	886	880	886	886	886	886	886	885	885	886	886	886	886	886	886	886	886	883	886	886	886	745
80	40	0.5	0.8	s2or	886	886	839	886	886	883	878	886	880	886	886	886	886	886	885	885	886	886	886	886	886	886	886	886	883	886	886	879	846
160	40	0.5	0.8	raw	1000	995	945	1000	999	721	344	1000	385	1000	840	915	1000	974	791	761	1000	888	995	999	999	999	999	489	996	592	999	115	884
