n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
40	40	0	0.8	raw	100	7	95	71	49	17	14	34	28	64	59	61	98	96	31	28	94	91	94	49	49	49	49	16	49	43	49	1	48
40	40	0	0.8	sig1	7	7	7	3	3	2	2	2	2	3	3	3	5	5	2	2	4	4	4	3	3	3	3	2	3	3	3	1	2
40	40	0	0.8	bsln	3	3	3	3	3	2	2	2	2	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	3	3	3	1	2
40	40	0	0.8	sig2	3	3	3	3	3	2	2	2	2	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	3	3	3	1	2
40	40	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
40	40	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	40	0	0.8	raw	100	3	95	37	49	6	3	57	4	82	38	52	100	86	17	15	100	54	87	22	49	49	49	3	49	10	49	0	49
80	40	0	0.8	sig1	3	3	3	3	3	0	0	3	0	3	3	3	3	3	1	0	3	3	3	3	3	3	3	0	3	0	3	0	3
80	40	0	0.8	bsln	3	3	3	3	3	0	0	3	0	3	3	3	3	3	1	0	3	3	3	3	3	3	3	0	3	0	3	0	3
80	40	0	0.8	sig2	3	3	3	3	3	0	0	3	0	3	3	3	3	3	1	0	3	3	3	3	3	3	3	0	3	0	3	0	3
80	40	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	40	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
160	40	0	0.8	raw	100	6	95	24	42	5	0	88	0	97	17	33	100	50	14	12	100	29	81	7	42	30	42	2	42	3	42	0	42
160	40	0	0.8	sig1	6	6	5	2	2	1	0	4	0	6	1	2	6	3	1	1	6	2	3	2	2	2	2	0	2	0	2	0	2
160	40	0	0.8	bsln	2	2	2	2	2	1	0	2	0	2	1	1	2	2	1	1	2	1	2	2	2	2	2	0	2	0	2	0	2
160	40	0	0.8	sig2	2	2	2	2	2	1	0	2	0	2	1	1	2	2	1	1	2	1	2	2	2	2	2	0	2	0	2	0	2
160	40	0	0.8	big2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
160	40	0	0.8	s2or	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
320	40	0	0.8	raw	100	6	95	15	44	8	0	100	0	100	10	21	100	29	8	8	100	12	77	1	44	3	44	0	44	0	44	0	44
320	40	0	0.8	sig1	6	6	5	3	3	2	0	6	0	6	2	3	6	3	2	2	6	2	5	1	3	2	3	0	3	0	3	0	3
320	40	0	0.8	bsln	3	3	3	3	3	2	0	3	0	3	2	2	3	2	2	2	3	2	2	1	3	2	3	0	3	0	3	0	3
320	40	0	0.8	sig2	3	3	3	3	3	2	0	3	0	3	2	2	3	2	2	2	3	2	2	1	3	2	3	0	3	0	3	0	3
320	40	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
320	40	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
20	80	0	0.8	raw	100	4	100	99	51	7	28	7	95	42	98	61	81	100	37	34	55	100	95	51	51	51	51	27	51	51	51	0	51
20	80	0	0.8	sig1	4	4	4	3	1	1	1	1	3	1	4	1	1	4	1	1	1	4	3	1	1	1	1	1	1	1	1	0	1
20	80	0	0.8	bsln	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	80	0	0.8	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	80	0	0.8	big2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20	80	0	0.8	s2or	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40	80	0	0.8	raw	100	7	100	99	49	3	5	4	37	26	62	37	85	100	14	12	50	100	86	49	49	49	49	5	49	49	49	1	48
40	80	0	0.8	sig1	7	7	7	6	3	2	2	2	3	3	3	3	3	7	3	3	3	7	3	3	3	3	3	2	3	3	3	1	2
40	80	0	0.8	bsln	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	1	2
40	80	0	0.8	sig2	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	1	2
40	80	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2
40	80	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	80	0	0.8	raw	100	3	100	93	49	1	0	5	4	20	19	20	94	86	5	5	69	64	68	49	49	49	49	2	49	19	49	0	49
80	80	0	0.8	sig1	3	3	3	3	3	0	0	0	0	3	3	3	3	3	0	0	3	3	3	3	3	3	3	0	3	3	3	0	3
80	80	0	0.8	bsln	3	3	3	3	3	0	0	0	0	3	3	3	3	3	0	0	3	3	3	3	3	3	3	0	3	3	3	0	3
80	80	0	0.8	sig2	3	3	3	3	3	0	0	0	0	3	3	3	3	3	0	0	3	3	3	3	3	3	3	0	3	3	3	0	3
80	80	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	80	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
160	80	0	0.8	raw	100	6	100	73	42	0	0	9	0	21	4	8	100	30	0	0	97	12	40	24	42	42	42	0	42	0	42	0	42
160	80	0	0.8	sig1	6	6	6	2	2	0	0	1	0	1	1	1	6	1	0	0	5	1	2	2	2	2	2	0	2	0	2	0	2
160	80	0	0.8	bsln	2	2	2	2	2	0	0	1	0	1	1	1	2	1	0	0	2	1	2	2	2	2	2	0	2	0	2	0	2
160	80	0	0.8	sig2	2	2	2	2	2	0	0	1	0	1	1	1	2	1	0	0	2	1	2	2	2	2	2	0	2	0	2	0	2
160	80	0	0.8	big2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
160	80	0	0.8	s2or	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
320	80	0	0.8	raw	100	6	100	50	44	0	0	32	0	60	0	1	100	7	0	0	100	1	22	9	44	44	44	0	44	0	44	0	44
320	80	0	0.8	sig1	6	6	6	3	3	0	0	3	0	4	0	0	6	0	0	0	6	0	1	3	3	3	3	0	3	0	3	0	3
320	80	0	0.8	bsln	3	3	3	3	3	0	0	2	0	3	0	0	3	0	0	0	3	0	1	3	3	3	3	0	3	0	3	0	3
320	80	0	0.8	sig2	3	3	3	3	3	0	0	2	0	3	0	0	3	0	0	0	3	0	1	3	3	3	3	0	3	0	3	0	3
320	80	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
320	80	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
20	160	0	0.8	raw	100	4	100	100	51	4	29	5	100	38	100	50	63	100	35	31	44	100	94	51	51	51	51	23	51	51	51	0	51
20	160	0	0.8	sig1	4	4	4	4	1	1	1	1	4	1	4	1	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	0	1
20	160	0	0.8	bsln	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	160	0	0.8	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	160	0	0.8	big2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20	160	0	0.8	s2or	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40	160	0	0.8	raw	100	7	100	100	49	2	6	2	68	12	89	24	49	100	9	8	17	100	77	49	49	49	49	4	49	49	49	0	49
40	160	0	0.8	sig1	7	7	7	7	3	2	3	2	3	3	5	3	3	7	3	3	3	7	3	3	3	3	3	3	3	3	3	0	3
40	160	0	0.8	bsln	3	3	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3
40	160	0	0.8	sig2	3	3	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3
40	160	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
40	160	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	160	0	0.8	raw	100	3	100	100	49	0	2	1	10	6	17	10	35	99	4	4	10	98	36	49	49	49	49	2	49	46	49	0	49
80	160	0	0.8	sig1	3	3	3	3	3	0	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	1	3	3	3	0	3
80	160	0	0.8	bsln	3	3	3	3	3	0	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	1	3	3	3	0	3
80	160	0	0.8	sig2	3	3	3	3	3	0	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	1	3	3	3	0	3
80	160	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	160	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
160	160	0	0.8	raw	100	6	100	100	42	0	0	0	0	2	2	2	42	32	0	0	12	10	10	42	42	42	42	0	42	1	42	0	42
160	160	0	0.8	sig1	6	6	6	6	2	0	0	0	0	0	0	0	2	2	0	0	2	1	1	2	2	2	2	0	2	0	2	0	2
160	160	0	0.8	bsln	2	2	2	2	2	0	0	0	0	0	0	0	2	2	0	0	2	1	1	2	2	2	2	0	2	0	2	0	2
160	160	0	0.8	sig2	2	2	2	2	2	0	0	0	0	0	0	0	2	2	0	0	2	1	1	2	2	2	2	0	2	0	2	0	2
160	160	0	0.8	big2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
160	160	0	0.8	s2or	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
320	160	0	0.8	raw	100	6	100	98	44	0	0	1	0	1	1	1	79	1	1	1	58	1	3	27	44	44	44	0	44	1	44	0	44
320	160	0	0.8	sig1	6	6	6	5	3	0	0	1	0	1	1	1	3	1	1	1	3	1	2	3	3	3	3	0	3	1	3	0	3
320	160	0	0.8	bsln	3	3	3	3	3	0	0	1	0	1	1	1	3	1	1	1	3	1	2	3	3	3	3	0	3	1	3	0	3
320	160	0	0.8	sig2	3	3	3	3	3	0	0	1	0	1	1	1	3	1	1	1	3	1	2	3	3	3	3	0	3	1	3	0	3
320	160	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
320	160	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
20	320	0	0.8	raw	100	4	100	100	51	1	28	1	100	31	100	51	56	100	32	31	35	100	93	51	51	51	51	22	51	51	51	0	51
20	320	0	0.8	sig1	4	4	4	4	1	1	1	1	4	1	4	1	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	0	1
20	320	0	0.8	bsln	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	320	0	0.8	sig2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
20	320	0	0.8	big2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20	320	0	0.8	s2or	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40	320	0	0.8	raw	100	7	100	100	49	1	8	1	98	13	99	17	29	100	11	11	13	100	69	49	49	49	49	6	49	49	49	0	49
40	320	0	0.8	sig1	7	7	7	7	3	1	3	1	5	3	6	3	3	7	3	3	3	7	3	3	3	3	3	3	3	3	3	0	3
40	320	0	0.8	bsln	3	3	3	3	3	1	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3
40	320	0	0.8	sig2	3	3	3	3	3	1	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3
40	320	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
40	320	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	320	0	0.8	raw	100	3	100	100	49	0	0	0	26	0	43	2	8	100	0	0	0	100	31	49	49	49	49	0	49	49	49	0	49
80	320	0	0.8	sig1	3	3	3	3	3	0	0	0	3	0	3	2	3	3	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3
80	320	0	0.8	bsln	3	3	3	3	3	0	0	0	3	0	3	2	3	3	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3
80	320	0	0.8	sig2	3	3	3	3	3	0	0	0	3	0	3	2	3	3	0	0	0	3	3	3	3	3	3	0	3	3	3	0	3
80	320	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80	320	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
160	320	0	0.8	raw	100	6	100	100	42	0	0	0	0	0	0	0	4	59	0	0	0	48	4	42	42	42	42	0	42	12	42	0	42
160	320	0	0.8	sig1	6	6	6	6	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	2	2	2	0	2	0	2	0	2
160	320	0	0.8	bsln	2	2	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	2	2	2	0	2	0	2	0	2
160	320	0	0.8	sig2	2	2	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	2	2	2	0	2	0	2	0	2
160	320	0	0.8	big2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
160	320	0	0.8	s2or	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
320	320	0	0.8	raw	100	6	100	100	44	0	0	0	0	0	0	0	2	2	0	0	0	0	0	44	44	44	44	0	44	0	44	0	44
320	320	0	0.8	sig1	6	6	6	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	3	0	3	0	3
320	320	0	0.8	bsln	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	3	0	3	0	3
320	320	0	0.8	sig2	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	3	0	3	0	3
320	320	0	0.8	big2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
320	320	0	0.8	s2or	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
20	20	0.2	0.8	raw	100	8	74	50	71	48	47	80	72	97	93	94	100	100	75	72	100	100	100	71	71	71	71	47	71	71	71	9	62
20	20	0.2	0.8	sig1	8	8	6	7	7	6	6	7	7	7	7	7	8	8	7	7	8	8	8	7	7	7	7	7	7	7	7	5	2
20	20	0.2	0.8	bsln	7	7	5	7	7	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5	2
20	20	0.2	0.8	sig2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2
20	20	0.2	0.8	big2	7	7	5	7	7	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2
20	20	0.2	0.8	s2or	7	7	5	7	7	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5
40	20	0.2	0.8	raw	100	17	74	56	77	57	34	95	45	99	77	91	100	99	67	65	100	93	100	64	77	76	77	45	77	60	77	5	72
40	20	0.2	0.8	sig1	17	17	12	16	16	16	14	16	15	17	16	16	17	17	16	16	17	16	17	16	16	16	16	15	16	16	16	4	12
40	20	0.2	0.8	bsln	16	16	11	16	16	16	14	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	16	16	16	4	12
40	20	0.2	0.8	sig2	11	11	11	11	11	11	9	11	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	10	11	11	11	1	10
40	20	0.2	0.8	big2	16	16	13	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	12
40	20	0.2	0.8	s2or	16	16	11	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	14	13
80	20	0.2	0.8	raw	100	24	74	67	88	54	16	100	17	100	73	87	100	97	62	59	100	81	100	49	88	71	88	24	88	33	88	6	82
80	20	0.2	0.8	sig1	24	24	15	24	24	21	9	24	9	24	22	24	24	24	21	21	24	24	24	24	24	24	24	11	24	12	24	5	19
80	20	0.2	0.8	bsln	24	24	15	24	24	21	9	24	9	24	22	24	24	24	21	21	24	24	24	24	24	24	24	11	24	12	24	5	19
80	20	0.2	0.8	sig2	15	15	15	15	15	12	0	15	0	15	13	15	15	15	12	12	15	15	15	15	15	15	15	2	15	3	15	0	15
80	20	0.2	0.8	big2	24	24	19	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	19
80	20	0.2	0.8	s2or	24	24	15	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	19
160	20	0.2	0.8	raw	100	46	74	74	98	53	10	100	11	100	69	81	100	88	60	54	100	73	100	17	98	38	98	17	98	23	98	2	96
160	20	0.2	0.8	sig1	46	46	35	46	46	28	6	46	7	46	37	40	46	44	32	28	46	39	46	17	46	38	46	10	46	14	46	2	44
160	20	0.2	0.8	bsln	46	46	35	46	46	28	6	46	7	46	37	40	46	44	32	28	46	39	46	17	46	38	46	10	46	14	46	2	44
160	20	0.2	0.8	sig2	35	35	35	35	35	17	0	35	0	35	26	29	35	33	21	17	35	28	35	11	35	29	35	0	35	3	35	0	35
160	20	0.2	0.8	big2	46	46	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	45	46	45	46	46	46	46	46	46	44
160	20	0.2	0.8	s2or	46	46	35	46	46	46	41	46	42	46	46	46	46	46	46	46	46	46	46	41	46	44	46	45	46	46	46	37	44
320	20	0.2	0.8	raw	100	68	74	85	99	53	6	100	6	100	61	75	100	78	59	52	100	62	100	3	99	5	99	15	99	16	99	1	98
320	20	0.2	0.8	sig1	68	68	47	68	68	42	6	68	6	68	44	53	68	54	44	41	68	45	68	3	68	5	68	14	68	15	68	1	67
320	20	0.2	0.8	bsln	68	68	47	68	68	42	6	68	6	68	44	53	68	54	44	41	68	45	68	3	68	5	68	14	68	15	68	1	67
320	20	0.2	0.8	sig2	47	47	47	47	47	21	0	47	0	47	23	32	47	33	23	20	47	24	47	2	47	4	47	0	47	0	47	0	47
320	20	0.2	0.8	big2	68	68	67	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	67	68	67	68	68	68	68	68	68	67
320	20	0.2	0.8	s2or	68	68	47	68	68	68	53	68	53	68	68	68	68	68	68	68	68	68	68	48	68	48	68	61	68	62	68	48	67
20	40	0.2	0.8	raw	100	8	95	88	71	34	50	45	90	85	97	92	99	100	74	70	95	100	99	71	71	71	71	47	71	71	71	4	67
20	40	0.2	0.8	sig1	8	8	8	8	7	7	7	7	7	7	7	7	7	8	7	7	7	8	7	7	7	7	7	7	7	7	7	2	5
20	40	0.2	0.8	bsln	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	5
20	40	0.2	0.8	sig2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	2	5
20	40	0.2	0.8	big2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	5
20	40	0.2	0.8	s2or	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
40	40	0.2	0.8	raw	100	17	95	83	77	30	30	61	56	87	83	83	100	100	58	56	99	98	99	77	77	77	77	31	77	73	77	4	73
40	40	0.2	0.8	sig1	17	17	16	16	16	12	12	15	15	16	16	16	17	17	15	15	16	16	16	16	16	16	16	12	16	16	16	4	12
40	40	0.2	0.8	bsln	16	16	15	16	16	12	12	15	15	16	16	16	16	16	15	15	16	16	16	16	16	16	16	12	16	16	16	4	12
40	40	0.2	0.8	sig2	15	15	15	15	15	11	11	14	14	15	15	15	15	15	14	14	15	15	15	15	15	15	15	11	15	15	15	3	12
40	40	0.2	0.8	big2	16	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	12
40	40	0.2	0.8	s2or	16	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15
80	40	0.2	0.8	raw	100	24	95	85	88	29	20	86	25	96	61	72	100	96	44	43	100	80	97	77	88	88	88	24	88	43	88	2	86
80	40	0.2	0.8	sig1	24	24	23	24	24	15	8	23	11	24	22	23	24	24	18	18	24	23	24	24	24	24	24	11	24	18	24	2	22
80	40	0.2	0.8	bsln	24	24	23	24	24	15	8	23	11	24	22	23	24	24	18	18	24	23	24	24	24	24	24	11	24	18	24	2	22
80	40	0.2	0.8	sig2	23	23	23	23	23	14	7	22	10	23	21	22	23	23	17	17	23	22	23	23	23	23	23	10	23	17	23	1	22
80	40	0.2	0.8	big2	24	24	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22
80	40	0.2	0.8	s2or	24	24	23	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	23
160	40	0.2	0.8	raw	100	46	95	93	98	32	6	100	9	100	48	65	100	83	41	37	100	55	99	71	98	96	98	14	98	21	98	0	98
160	40	0.2	0.8	sig1	46	46	45	46	46	18	6	46	7	46	30	38	46	43	26	23	46	32	46	46	46	46	46	11	46	15	46	0	46
160	40	0.2	0.8	bsln	46	46	45	46	46	18	6	46	7	46	30	38	46	43	26	23	46	32	46	46	46	46	46	11	46	15	46	0	46
160	40	0.2	0.8	sig2	45	45	45	45	45	17	5	45	6	45	29	37	45	42	25	22	45	31	45	45	45	45	45	10	45	14	45	0	45
160	40	0.2	0.8	big2	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
160	40	0.2	0.8	s2or	46	46	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	45	46
320	40	0.2	0.8	raw	100	68	95	92	99	31	2	100	2	100	37	48	100	61	33	32	100	40	95	44	99	68	99	6	99	7	99	0	99
320	40	0.2	0.8	sig1	68	68	65	68	68	26	2	68	2	68	30	39	68	48	27	26	68	33	65	44	68	65	68	5	68	6	68	0	68
320	40	0.2	0.8	bsln	68	68	65	68	68	26	2	68	2	68	30	39	68	48	27	26	68	33	65	44	68	65	68	5	68	6	68	0	68
320	40	0.2	0.8	sig2	65	65	65	65	65	23	0	65	0	65	27	36	65	45	24	23	65	30	62	42	65	63	65	2	65	3	65	0	65
320	40	0.2	0.8	big2	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
320	40	0.2	0.8	s2or	68	68	65	68	68	68	67	68	67	68	68	68	68	68	68	68	68	68	68	67	68	67	68	68	68	68	68	65	68
20	80	0.2	0.8	raw	100	8	100	100	71	17	49	20	99	67	99	83	96	100	65	62	77	100	99	71	71	71	71	45	71	71	71	5	66
20	80	0.2	0.8	sig1	8	8	8	8	7	5	7	6	7	7	7	7	7	8	7	7	7	8	7	7	7	7	7	7	7	7	7	3	4
20	80	0.2	0.8	bsln	7	7	7	7	7	5	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	4
20	80	0.2	0.8	sig2	7	7	7	7	7	5	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	3	4
20	80	0.2	0.8	big2	7	7	7	7	7	6	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4
20	80	0.2	0.8	s2or	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
40	80	0.2	0.8	raw	100	17	100	99	77	20	29	25	66	55	84	66	95	100	39	37	76	100	95	77	77	77	77	29	76	77	77	3	74
40	80	0.2	0.8	sig1	17	17	17	16	16	10	14	12	16	16	16	16	17	17	15	15	16	17	17	16	16	16	16	14	15	16	16	3	13
40	80	0.2	0.8	bsln	16	16	16	16	16	10	14	12	16	16	16	16	16	16	15	15	16	16	16	16	16	16	16	14	15	16	16	3	13
40	80	0.2	0.8	sig2	16	16	16	16	16	10	14	12	16	16	16	16	16	16	15	15	16	16	16	16	16	16	16	14	15	16	16	3	13
40	80	0.2	0.8	big2	16	16	16	16	16	15	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	15	16	16	16	13
40	80	0.2	0.8	s2or	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
80	80	0.2	0.8	raw	100	24	100	100	88	13	13	32	30	54	53	53	100	100	30	30	90	87	88	88	88	88	88	13	88	54	88	1	87
80	80	0.2	0.8	sig1	24	24	24	24	24	10	10	19	18	24	24	24	24	24	18	18	24	24	24	24	24	24	24	10	24	24	24	1	23
80	80	0.2	0.8	bsln	24	24	24	24	24	10	10	19	18	24	24	24	24	24	18	18	24	24	24	24	24	24	24	10	24	24	24	1	23
80	80	0.2	0.8	sig2	24	24	24	24	24	10	10	19	18	24	24	24	24	24	18	18	24	24	24	24	24	24	24	10	24	24	24	1	23
